SCHEME,1,MENTONE_SCHEME,MENTONE_SCHEME,Automation Scheme,,,,
SCHEME,1,PHEASANT PT_SCHEME,PHEASANT PT_SCHEME,Automation Scheme,,,,
SCHEME,1,WEESHA PT_SCHEME,WEESHA PT_SCHEME,Automation Scheme,,,,
SCHEME,1,ZANJA_SCHEME,ZANJA_SCHEME,Automation Scheme,,,,
SCHEME,1,ARROWHEAD_SCHEME,ARROWHEAD_SCHEME,Automation Scheme,,,,
SCHEME,1,BLOOMINGTON_SCHEME,BLOOMINGTON_SCHEME,Automation Scheme,,,,
SCHEME,1,BLUE CUT PT_SCHEME,BLUE CUT PT_SCHEME,Automation Scheme,,,,
SCHEME,1,BROOKINGS PT_SCHEME,BROOKINGS PT_SCHEME,Automation Scheme,,,,
SCHEME,1,BURNT MILL_SCHEME,BURNT MILL_SCHEME,Automation Scheme,,,,
SCHEME,1,CALECTRIC_SCHEME,CALECTRIC_SCHEME,Automation Scheme,,,,
SCHEME,1,CEDAR PINES PT_SCHEME,CEDAR PINES PT_SCHEME,Automation Scheme,,,,
SCHEME,1,CHILLON PT_SCHEME,CHILLON PT_SCHEME,Automation Scheme,,,,
SCHEME,1,COLTON_SCHEME,COLTON_SCHEME,Automation Scheme,,,,
SCHEME,1,COTTAGE GROVE_SCHEME,COTTAGE GROVE_SCHEME,Automation Scheme,,,,
SCHEME,1,DALBA PT_SCHEME,DALBA PT_SCHEME,Automation Scheme,,,,
SCHEME,1,GLEN AVON_SCHEME,GLEN AVON_SCHEME,Automation Scheme,,,,
SCHEME,1,GREEN BEAR PT_SCHEME,GREEN BEAR PT_SCHEME,Automation Scheme,,,,
SCHEME,1,HIGH SCHOOL PT_SCHEME,HIGH SCHOOL PT_SCHEME,Automation Scheme,,,,
SCHEME,1,HOMART_SCHEME,HOMART_SCHEME,Automation Scheme,,,,
SCHEME,1,HOOK CREEK PT_SCHEME,HOOK CREEK PT_SCHEME,Automation Scheme,,,,
SCHEME,1,HUSTON_SCHEME,HUSTON_SCHEME,Automation Scheme,,,,
SCHEME,1,JOB PT_SCHEME,JOB PT_SCHEME,Automation Scheme,,,,
SCHEME,1,KUFFEL PT_SCHEME,KUFFEL PT_SCHEME,Automation Scheme,,,,
SCHEME,1,LURING PT_SCHEME,LURING PT_SCHEME,Automation Scheme,,,,
SCHEME,1,MAXWELL_SCHEME,MAXWELL_SCHEME,Automation Scheme,,,,
SCHEME,1,MT VERNON_SCHEME,MT VERNON_SCHEME,Automation Scheme,,,,
SCHEME,1,MUSCOY_SCHEME,MUSCOY_SCHEME,Automation Scheme,,,,
